SPEED,MAF,ENGINE_RPM,THROTTLE_POS,INTAKE_MANIFOLD_PRESSURE,ENGINE_LOAD,FUEL_RATE,FUEL_CONSUMPTION
79.0,5.97,2233.0,23.5,92.0,25.9,1.7829766052762568,2.256932411742097
76.0,12.73,1829.0,26.0,30.0,35.3,3.8018914883026382,5.002488800398208
34.0,15.76,1745.0,31.8,72.0,41.2,4.70681931309109,13.843586214973794
36.0,7.46,1660.0,22.7,23.0,58.0,2.227974116475859,6.188816990210719
47.0,3.53,1020.0,20.0,32.0,25.5,1.0542558486809357,2.2430975503849697
31.0,3.11,1624.0,13.0,30.0,27.1,0.9288203086112496,2.9961945439072566
51.0,18.18,2244.0,35.0,28.0,54.1,5.429566948730712,10.646209703393552
44.0,3.56,1329.0,23.0,47.0,18.4,1.0632155301144848,2.4163989320783745
89.0,12.29,2347.0,22.0,30.0,47.1,3.670482827277252,4.124138008176688
53.0,14.18,1629.0,31.0,50.0,61.6,4.234942757590842,7.990458033190268
58.0,8.75,1888.0,27.8,37.0,19.2,2.613240418118467,4.5055869277904605
16.0,13.77,1648.0,31.0,58.0,54.9,4.1124937779990045,25.70308611249378
51.0,28.51,2221.0,33.0,30.0,92.9,8.514683922349429,16.69545867127339
44.0,22.97,2097.0,34.1,49.0,73.3,6.860129417620708,15.591203221865245
52.0,4.99,1810.0,23.1,19.0,19.6,1.4902936784469885,2.865949381628824
42.0,5.16,2096.0,26.0,25.0,16.1,1.541065206570433,3.6692028727867454
42.0,10.73,1416.0,29.0,47.0,51.0,3.204579392732703,7.629950935077864
10.0,8.75,1367.0,17.0,30.0,54.1,2.613240418118467,26.132404181184672
46.0,3.21,1376.0,19.0,30.0,52.2,0.9586859133897464,2.08409981171684
28.0,22.91,2168.0,34.1,21.0,69.8,6.842210054753609,24.43646448126289
47.0,4.44,1641.0,23.9,35.0,17.3,1.3260328521652565,2.821346493968631
52.0,14.49,1679.0,31.4,51.0,58.4,4.327526132404182,8.322165639238811
34.0,7.2,1600.0,29.0,46.0,31.0,2.1503235440517674,6.324481011916963
40.0,17.78,1416.0,32.9,35.0,85.5,5.3101045296167255,13.275261324041814
38.0,5.57,1154.0,20.0,30.0,44.7,1.6635141861622698,4.377668910953342
50.0,23.01,2349.0,34.1,27.0,65.5,6.872075659532106,13.744151319064212
50.0,20.72,1637.0,34.5,74.0,80.8,6.18815331010453,12.37630662020906
5.0,7.0,963.0,25.5,64.0,49.8,2.0905923344947737,41.81184668989547
42.0,10.83,1887.0,29.4,20.0,38.0,3.2344449975112,7.701059517883809
85.0,28.67,2242.0,31.0,30.0,89.8,8.562468889995023,10.07349281175885
59.0,27.96,2544.0,35.3,25.0,64.7,8.350423096067695,14.1532594848605
57.0,4.18,2086.0,19.0,30.0,30.6,1.2483822797411648,2.1901443504230964
44.0,26.51,1998.0,35.7,74.0,87.8,7.917371826779492,17.9940268790443
47.0,12.79,1299.0,30.6,46.0,66.7,3.819810851169736,8.127257130148374
21.0,2.52,782.0,13.0,30.0,27.8,0.7526132404181186,3.583872573419612
47.0,17.93,1462.0,33.3,52.0,90.2,5.354902936784471,11.393410503796746
57.0,14.35,1890.0,23.0,30.0,63.9,4.285714285714287,7.518796992481204
82.0,2.35,1921.0,18.0,30.0,25.1,0.701841712294674,0.8559045271886269
107.0,23.31,2764.0,26.0,30.0,67.8,6.961672473867596,6.506235956885603
84.0,4.23,2254.0,19.0,30.0,27.8,1.2633150821304135,1.5039465263457306
47.0,10.48,1642.0,28.6,41.0,44.3,3.129915380786461,6.659394427205237
65.0,15.3,1747.0,31.4,38.0,61.2,4.5694375311100055,7.029903894015393
11.0,2.58,822.0,13.0,30.0,22.0,0.7705326032852166,7.004841848047423
47.0,35.0,2065.0,40.0,81.0,100.0,10.452961672473869,22.240343983986957
48.0,16.99,1583.0,32.2,68.0,72.2,5.0741662518666,10.57117969138875
29.0,2.65,1147.0,18.0,30.0,27.8,0.7914385266301642,2.7290983676902214
41.0,4.22,1540.0,21.6,20.0,17.6,1.2603285216525637,3.0739720040306437
35.0,5.68,2373.0,26.0,24.0,16.1,1.6963663514186162,4.846761004053189
39.0,3.71,1882.0,20.0,30.0,66.3,1.1080139372822302,2.841061377646744
82.0,15.15,2153.0,23.0,30.0,65.5,4.52463912394226,5.517852590173487
39.0,8.39,1941.0,30.0,49.0,29.4,2.505724240915879,6.424933951066357
70.0,27.44,2333.0,35.7,63.0,77.3,8.195121951219512,11.707317073170731
11.0,2.62,828.0,18.0,30.0,32.9,0.7824788451966154,7.113444047241958
71.0,2.25,1485.0,18.0,30.0,26.3,0.6719761075161772,0.9464452218537708
89.0,25.46,2368.0,28.0,30.0,80.0,7.6037829766052765,8.543576378208176
17.0,13.1,1378.0,30.6,55.0,66.7,3.912394225983076,23.01408368225339
26.0,16.17,2125.0,29.4,37.0,54.9,4.829268292682928,18.574108818011258
62.0,4.95,1822.0,22.7,19.0,18.0,1.47834743653559,2.3844313492509515
34.0,10.9,1538.0,22.0,30.0,53.3,3.2553509208561477,9.574561531929843
55.0,28.63,1634.0,61.6,98.0,100.0,8.550522648083623,15.546404814697496
43.0,24.99,1414.0,40.8,82.0,100.0,7.463414634146342,17.35677821894498
51.0,6.03,1414.0,21.0,30.0,25.1,1.800895968143355,3.53116856498697
96.0,28.04,2397.0,29.0,30.0,82.7,8.374315579890492,8.723245395719264
15.0,12.08,962.0,30.6,60.0,73.7,3.607765057242409,24.051767048282727
65.0,14.28,2238.0,31.0,19.0,44.7,4.2648083623693385,6.561243634414367
49.0,10.2,1772.0,29.0,19.0,47.1,3.04629168740667,6.21692181103402
54.0,5.28,2330.0,25.0,26.0,22.0,1.5769039323046292,2.920192467230795
25.0,2.71,813.0,19.0,30.0,37.3,0.8093578894972624,3.2374315579890496
64.0,27.7,2276.0,29.0,30.0,84.7,8.272772523643605,12.926207068193133
45.0,10.56,2124.0,29.0,39.0,32.9,3.1538078646092584,7.008461921353907
95.0,2.76,2214.0,18.0,30.0,19.6,0.8242906918865107,0.8676744125121165
113.0,9.1,3043.0,21.0,30.0,32.5,2.717770034843206,2.4051062255249613
18.0,4.48,1903.0,19.0,30.0,51.8,1.3379790940766554,7.433217189314751
67.0,2.2,1614.0,18.0,30.0,20.4,0.6570433051269289,0.9806616494431774
63.0,10.96,2047.0,31.0,25.0,35.3,3.273270283723245,5.195667117021024
21.0,3.66,1313.0,19.6,19.0,20.0,1.0930811348929816,5.20514826139515
69.0,32.07,2467.0,34.0,30.0,96.1,9.577899452463914,13.881013699223065
44.0,28.04,1850.0,37.3,73.0,100.0,8.374315579890492,19.032535408842023
63.0,17.59,2079.0,32.2,40.0,57.3,5.253359880537581,8.33866647704378
33.0,13.78,1710.0,23.0,30.0,63.5,4.115480338476854,12.471152540838952
36.0,16.96,2131.0,35.0,51.0,53.7,5.065206570433052,14.07001825120292
36.0,5.35,1628.0,22.0,48.0,36.5,1.5978098556495768,4.438360710137713
1.0,4.27,1123.0,24.0,46.0,27.5,1.2752613240418116,127.52613240418115
13.0,2.69,803.0,13.0,30.0,31.0,0.803384768541563,6.179882834935101
49.0,6.8,1350.0,26.7,60.0,19.6,2.0308611249377804,4.144614540689347
96.0,18.84,2533.0,25.0,30.0,56.5,5.626679940268791,5.861124937779991
59.0,13.95,1918.0,31.0,65.0,38.0,4.166251866600299,7.061443841695422
124.0,43.03,3202.0,40.0,30.0,94.5,12.85116973618716,10.363846561441257
14.0,2.68,932.0,19.0,30.0,31.0,0.8003982080637133,5.717130057597952
11.0,10.06,1260.0,28.2,21.0,55.7,3.0044798407167748,27.313453097425228
51.0,4.54,1719.0,22.4,47.0,18.0,1.355898456943753,2.6586244253799083
13.0,3.38,1297.0,22.0,46.0,19.6,1.0094574415131907,7.76505724240916
52.0,5.18,1832.0,23.1,20.0,18.4,1.5470383275261326,2.9750737067810245
119.0,31.25,3038.0,29.0,30.0,78.0,9.33300149328024,7.842858397714486
109.0,31.28,2808.0,30.0,30.0,80.0,9.34196117471379,8.57060658230623
2.0,4.19,798.0,20.4,32.0,40.8,1.2513688402190146,62.56844201095073
17.0,7.98,1397.0,30.0,50.0,38.0,2.383275261324042,14.0192662430826
3.0,4.71,797.0,22.0,56.0,43.1,1.4066699850671978,46.888999502239926
12.0,4.22,1116.0,24.0,86.0,25.5,1.2603285216525637,10.502737680438033
42.0,2.72,1505.0,13.0,30.0,14.1,0.8123444499751121,1.934153452321696
65.0,13.57,1772.0,30.6,41.0,50.6,4.052762568442011,6.235019336064632
20.0,2.46,933.0,18.0,30.0,32.2,0.7346938775510204,3.673469387755103
20.0,4.4,1643.0,21.6,21.0,18.4,1.3140866102538578,6.57043305126929
78.0,11.01,2128.0,22.0,30.0,43.9,3.288203086112494,4.2156449821955055
50.0,29.96,2012.0,37.3,68.0,97.6,8.947735191637632,17.895470383275264
38.0,16.63,1857.0,32.2,19.0,61.6,4.966650074664012,13.070131775431612
92.0,2.64,2106.0,19.0,30.0,20.8,0.7884519661523146,0.8570130066872985
109.0,22.62,2895.0,27.0,30.0,64.3,6.755599800895968,6.197797982473365
49.0,5.51,1795.0,23.5,19.0,20.4,1.6455948232951718,3.3583567822350444
38.0,7.18,1657.0,21.0,30.0,42.0,2.144350423096068,5.643027429200178
19.0,5.94,984.0,23.9,45.0,40.0,1.774016923842708,9.336931178119515
27.0,16.16,2401.0,34.0,69.0,45.5,4.826281732205077,17.875117526685468
13.0,2.81,865.0,19.0,30.0,34.5,0.8392234942757592,6.455565340582763
20.0,3.37,1479.0,22.0,80.0,16.1,1.006470881035341,5.032354405176705
27.0,3.59,1394.0,23.0,52.0,17.6,1.072175211548034,3.971019302029756
57.0,20.88,1905.0,33.7,44.0,74.1,6.235938277750125,10.94024259254408
34.0,2.67,1350.0,18.0,30.0,28.6,0.7974116475858637,2.34532837525254
48.0,17.59,2237.0,32.2,50.0,51.4,5.253359880537581,10.94449975111996
42.0,25.11,1513.0,37.3,54.0,100.0,7.499253359880538,17.85536514257271
85.0,2.54,2144.0,18.0,30.0,20.4,0.7585863613738179,0.8924545427927268
10.0,4.4,1005.0,25.0,50.0,31.0,1.3140866102538578,13.14086610253858
52.0,4.96,1943.0,23.1,18.0,25.5,1.4813339970134396,2.848719225025845
66.0,2.29,1460.0,18.0,30.0,27.8,0.6839223494275759,1.0362459839811755
60.0,30.17,2407.0,30.0,30.0,86.3,9.010452961672474,15.017421602787456
50.0,5.76,1932.0,23.5,20.0,19.6,1.7202588352414137,3.4405176704828278
61.0,10.76,1640.0,29.0,30.0,44.3,3.213539074166252,5.268096842895496
95.0,33.91,2783.0,66.0,30.0,90.6,10.127426580388253,10.660449031987634
49.0,25.09,1963.0,35.3,65.0,87.1,7.4932802389248385,15.292408650867015
50.0,11.48,2386.0,32.0,52.0,31.4,3.428571428571429,6.857142857142858
47.0,14.57,1721.0,23.0,30.0,50.6,4.351418616226979,9.258337481333998
14.0,2.39,775.0,18.0,30.0,34.1,0.7137879542060728,5.098485387186234
50.0,9.21,1345.0,27.8,44.0,43.5,2.750622200099552,5.501244400199104
22.0,20.57,1973.0,33.3,20.0,68.6,6.143354902936785,27.92434046789448
64.0,14.53,2096.0,32.2,64.0,47.1,4.33947237431558,6.780425584868094
72.0,4.46,1722.0,20.0,30.0,31.4,1.3320059731209557,1.8500082960013275
45.0,16.95,1437.0,32.5,67.0,78.8,5.062220009955202,11.249377799900447
39.0,2.2,1003.0,18.0,30.0,27.8,0.6570433051269289,1.6847264234023818
50.0,8.51,1720.0,27.1,37.0,32.2,2.5415629666500745,5.083125933300149
32.0,6.29,1369.0,21.0,30.0,48.2,1.8785465405674464,5.870457939273271
22.0,9.89,2936.0,28.2,46.0,55.7,2.95370831259333,13.425946875424229
115.0,21.62,3050.0,25.0,30.0,57.6,6.456943753111001,5.6147336983573926
65.0,22.97,2307.0,29.4,24.0,100.0,6.860129417620708,10.55404525787801
15.0,3.57,1359.0,20.4,27.0,17.6,1.0662020905923346,7.10801393728223
107.0,14.07,2835.0,23.0,30.0,51.0,4.2020905923344944,3.92718746947149
21.0,2.26,962.0,18.0,30.0,28.6,0.6749626679940269,3.2141079428287
31.0,21.15,2039.0,26.0,30.0,90.6,6.3165754106520655,20.37604971178085
44.0,4.45,1768.0,24.0,28.0,17.3,1.329019412643106,3.020498665097968
10.0,2.66,787.0,12.0,30.0,30.2,0.794425087108014,7.94425087108014
2.0,4.77,788.0,21.6,48.0,43.1,1.4245893479342957,71.22946739671478
91.0,27.94,2717.0,29.0,30.0,76.9,8.344449975111996,9.16972524737582
40.0,7.17,2048.0,25.9,30.0,60.8,2.141363862618218,5.353409656545545
86.0,10.81,1957.0,22.0,30.0,18.8,3.2284718765555005,3.7540370657622097
35.0,16.05,1442.0,32.2,59.0,76.9,4.793429566948731,13.695513048424946
118.0,37.76,2989.0,34.0,30.0,88.2,11.27725236436038,9.556993529118966
54.0,12.65,1980.0,30.2,23.0,42.0,3.777999004479841,6.996294452740447
49.0,2.71,1189.0,18.0,30.0,27.8,0.8093578894972624,1.6517507948923722
96.0,9.87,2521.0,22.0,30.0,34.5,2.947735191637631,3.070557491289198
5.0,6.36,725.0,25.1,49.0,64.7,1.8994524639123944,37.98904927824789
5.0,2.0,933.0,12.0,30.0,18.0,0.5973120955699354,11.946241911398706
92.0,31.81,2375.0,34.0,30.0,92.2,9.50024888003982,10.326357478304152
35.0,3.92,1516.0,21.2,20.0,16.1,1.170731707317073,3.3449477351916377
123.0,10.21,3342.0,22.0,30.0,32.5,3.04927824788452,2.4790880064101786
47.0,9.11,1235.0,27.8,55.0,48.2,2.720756595321056,5.788843819832033
53.0,9.39,1689.0,30.0,37.0,38.4,2.8043802887008464,5.291283563586503
21.0,7.64,1693.0,29.0,39.0,36.1,2.281732205077153,10.865391452748348
55.0,11.45,2231.0,32.0,28.0,34.9,3.4196117471378797,6.2174759038870535
47.0,7.33,2462.0,25.9,51.0,87.8,2.1891488302638127,4.65776346864641
52.0,2.18,1597.0,18.0,30.0,20.4,0.6510701841712296,1.252058046483134
30.0,26.24,2267.0,34.9,55.0,86.3,7.836734693877552,26.12244897959184
68.0,24.06,2088.0,34.5,50.0,75.7,7.185664509706322,10.56715369074459
29.0,11.11,1118.0,20.0,30.0,74.9,3.318068690890991,11.441616175486176
72.0,7.22,2467.0,25.9,34.0,19.6,2.156296665007466,2.9948564791770367
75.0,23.31,1997.0,34.5,68.0,75.7,6.961672473867596,9.282229965156796
68.0,17.1,2040.0,24.0,30.0,67.5,5.107018417122948,7.510321201651394
36.0,21.73,2189.0,27.0,30.0,83.5,6.489795918367348,18.027210884353742
47.0,11.51,1503.0,30.2,19.0,32.9,3.437531110004978,7.313895978733996
55.0,15.33,1830.0,31.4,19.0,56.5,4.578397212543554,8.324358568261008
6.0,1.66,881.0,12.0,30.0,65.1,0.4957690393230463,8.26281732205077
111.0,23.93,2728.0,27.0,30.0,64.7,7.146839223494276,6.438593895039888
1.0,5.42,785.0,23.5,61.0,52.5,1.6187157789945248,161.8715778994525
89.0,23.7,2285.0,27.0,30.0,75.3,7.0781483325037335,7.9529756544985775
21.0,15.0,1624.0,24.0,30.0,51.0,4.479840716774515,21.3325748417834
24.0,6.71,1644.0,20.0,30.0,44.3,2.003982080637133,8.349925335988056
48.0,11.88,2240.0,29.8,36.0,35.7,3.548033847685416,7.39173718267795
112.0,8.6,3075.0,21.0,30.0,40.8,2.5684420109507218,2.293251795491716
11.0,4.35,1001.0,25.0,90.0,30.2,1.2991538078646092,11.810489162405538
33.0,7.21,1369.0,21.0,30.0,41.6,2.153310104529617,6.525182134938233
110.0,16.46,2804.0,24.0,30.0,49.0,4.915878546540568,4.468980496855061
116.0,19.98,2966.0,25.0,30.0,50.2,5.967147834743654,5.144092960985909
49.0,20.83,2285.0,33.3,42.0,61.2,6.221005475360877,12.695929541552808
20.0,4.21,831.0,20.0,76.0,34.5,1.257341961174714,6.286709805873569
83.0,30.9,2275.0,33.0,30.0,68.6,9.2284718765555,11.11864081512711
5.0,2.95,776.0,19.0,30.0,40.0,0.8810353409656546,17.620706819313092
4.0,5.71,750.0,24.3,38.0,49.0,1.705326032852165,42.633150821304135
22.0,2.42,989.0,18.0,30.0,29.8,0.7227476356396217,3.285216525634644
111.0,35.23,3043.0,28.0,30.0,93.3,10.521652563464407,9.47896627339136
48.0,3.52,1904.0,13.0,30.0,15.7,1.051269288203086,2.190144350423096
36.0,9.74,2058.0,31.0,49.0,32.2,2.908909905425585,8.080305292848848
21.0,4.26,844.0,20.0,34.0,36.9,1.2722747635639622,6.058451255066487
55.0,18.01,1355.0,31.4,98.0,100.0,5.378795420607268,9.77962803746776
18.0,8.13,1416.0,30.0,32.0,33.7,2.428073668491788,13.48929815828771
39.0,6.97,1183.0,15.0,30.0,34.1,2.0816326530612246,5.337519623233909
68.0,10.49,1859.0,28.6,31.0,38.0,3.132901941264311,4.607208737153398
55.0,13.71,1833.0,31.0,43.0,51.4,4.094574415131906,7.444680754785284
7.0,2.94,1058.0,22.0,33.0,19.2,0.8780487804878049,12.54355400696864
130.0,27.89,3387.0,28.0,30.0,71.8,8.329517172722747,6.407320902094421
79.0,19.57,1960.0,26.0,30.0,68.2,5.844698855151817,7.398352981204832
55.0,25.89,1631.0,37.3,69.0,100.0,7.732205077152813,14.058554685732386
108.0,19.09,2759.0,25.0,30.0,59.6,5.701343952215033,5.279022177976882
62.0,6.1,2219.0,24.3,20.0,18.4,1.8218018914883027,2.9383901475617784
51.0,13.46,1912.0,33.0,60.0,48.2,4.019910403185665,7.882177261148363
21.0,2.37,832.0,18.0,30.0,35.3,0.7078148332503733,3.370546825001778
50.0,5.7,2080.0,23.5,19.0,18.4,1.7023394723743157,3.4046789447486314
47.0,9.36,2481.0,27.8,28.0,26.3,2.795420607267297,5.947703419717653
26.0,3.0,1613.0,13.0,30.0,14.1,0.895968143354903,3.446031320595781
61.0,2.89,1518.0,18.0,30.0,26.7,0.8631159780985566,1.4149442263910763
58.0,11.42,1910.0,29.8,20.0,40.8,3.4106520657043307,5.880434596041949
112.0,29.35,2922.0,28.0,30.0,72.5,8.765555002488801,7.826388395079286
26.0,6.2,2585.0,28.0,53.0,24.7,1.8516674962668,7.121798062564613
93.0,17.96,2304.0,24.0,30.0,69.0,5.363862618218019,5.767594213137655
72.0,15.54,1842.0,25.0,30.0,70.6,4.641114982578397,6.445993031358885
21.0,3.86,1270.0,24.0,97.0,43.9,1.1528123444499752,5.4895825926189294
124.0,31.7,3252.0,29.0,30.0,74.9,9.467396714783474,7.634997350631833
80.0,16.05,2321.0,20.0,30.0,52.2,4.793429566948731,5.991786958685914
45.0,14.24,2160.0,31.0,38.0,43.9,4.252862120457939,9.450804712128754
35.0,2.28,1096.0,18.0,30.0,33.7,0.6809357889497263,1.9455308255706465
50.0,7.56,1448.0,25.9,20.0,35.7,2.2578397212543555,4.515679442508711
105.0,34.84,2835.0,31.0,30.0,84.7,10.405176704828271,9.90969209983645
11.0,8.77,1220.0,18.0,30.0,60.4,2.6192135390741664,23.811032173401514
48.0,15.49,2692.0,31.4,19.0,38.0,4.626182180189149,9.637879542060729
12.0,3.84,1009.0,24.0,87.0,27.5,1.1468392234942757,9.556993529118964
67.0,23.45,2105.0,34.5,62.0,72.9,7.003484320557492,10.452961672473869
11.0,4.87,1119.0,26.0,46.0,31.0,1.4544549527127926,13.22231775193448
3.0,2.31,834.0,18.0,30.0,33.7,0.6898954703832754,22.99651567944251
56.0,12.4,1738.0,22.0,30.0,58.4,3.703334992533599,6.613098200952856
55.0,5.67,1439.0,20.0,30.0,38.4,1.6933797909407666,3.07887234716503
12.0,2.36,1201.0,13.0,30.0,14.9,0.7048282727725237,5.873568939771031
5.0,4.22,807.0,20.4,46.0,38.0,1.2603285216525637,25.206570433051272
25.0,15.38,2598.0,31.4,19.0,25.9,4.5933300149328025,18.37332005973121
58.0,38.82,2680.0,38.0,20.0,87.8,11.593827775012445,19.98935823278008
61.0,26.42,2409.0,29.0,30.0,83.5,7.890492782478845,12.935234069637453
5.0,2.39,755.0,18.0,30.0,33.3,0.7137879542060728,14.275759084121455
56.0,5.9,2126.0,23.9,19.0,18.8,1.7620706819313092,3.1465547891630523
53.0,6.6,2256.0,29.8,24.0,21.2,1.9711299153807864,3.719113047888277
19.0,5.61,993.0,29.0,61.0,27.5,1.6754604280736685,8.818212779335097
67.0,23.55,1723.0,35.3,80.0,92.5,7.033349925335989,10.497537201994014
77.0,4.25,1889.0,20.0,30.0,27.1,1.2692882030861126,1.6484262377741723
69.0,19.07,1854.0,32.9,39.0,68.2,5.695370831259334,8.254160625013528
60.0,23.04,2064.0,28.0,30.0,85.5,6.881035340965655,11.468392234942758
19.0,9.97,1295.0,28.6,44.0,53.7,2.9776007964161275,15.671583139032249
72.0,25.49,1900.0,35.7,73.0,91.0,7.612742658038826,10.573253691720591
54.0,7.85,1484.0,26.3,39.0,24.7,2.344449975111996,4.341574027985178
13.0,5.06,1341.0,21.0,30.0,49.0,1.5111996017919362,11.624612321476432
100.0,9.51,3055.0,21.0,30.0,33.7,2.8402190144350428,2.8402190144350428
47.0,10.48,2973.0,31.0,61.0,20.0,3.129915380786461,6.659394427205237
11.0,14.0,2066.0,31.0,36.0,46.3,4.181184668989547,38.0107697180868
36.0,17.87,2419.0,35.0,59.0,49.0,5.336983573917371,14.8249543719927
14.0,3.87,1219.0,24.0,99.0,22.0,1.1557989049278248,8.255706463770176
42.0,6.55,904.0,18.0,30.0,63.1,1.956197112991538,4.657612173789376
42.0,7.14,1369.0,20.0,30.0,45.5,2.132404181184669,5.077152812344451
67.0,8.25,2873.0,29.0,98.0,57.6,2.463912394225983,3.677481185411915
115.0,29.45,2910.0,29.0,30.0,71.0,8.795420607267298,7.648191832406345
56.0,12.89,1706.0,23.0,30.0,50.2,3.8496764559482335,6.874422242764703
55.0,6.35,2196.0,24.7,22.0,19.6,1.8964659034345448,3.4481198244264446
48.0,11.39,2545.0,29.8,19.0,30.6,3.4016923842707816,7.086859133897463
52.0,12.45,1672.0,30.2,30.0,52.2,3.718267794922848,7.150514990236245
18.0,7.71,1097.0,26.7,31.0,49.8,2.302638128422101,12.79243404678945
38.0,21.5,1282.0,37.3,81.0,100.0,6.4211050273768056,16.89764480888633
26.0,4.03,1035.0,21.0,30.0,32.2,1.2035838725734196,4.629168740666999
53.0,16.21,2396.0,31.8,32.0,45.1,4.841214534594325,9.134367046404387
47.0,10.37,1786.0,31.0,34.0,39.6,3.0970632155301145,6.589496203255562
103.0,7.42,2647.0,21.0,30.0,30.2,2.2160278745644604,2.1514833733635537
84.0,2.28,1805.0,18.0,30.0,25.5,0.6809357889497263,0.8106378439877694
77.0,2.07,1771.0,23.0,30.0,18.8,0.6182180189148829,0.8028805440453025
64.0,11.67,2183.0,29.8,18.0,36.1,3.4853160776505723,5.445806371329019
12.0,12.13,1660.0,30.2,31.0,47.5,3.622697859631658,30.189148830263814
25.0,4.11,799.0,20.4,43.0,38.8,1.2274763563962172,4.909905425584869
8.0,2.87,1098.0,22.0,31.0,18.8,0.8571428571428572,10.714285714285715
86.0,15.46,2290.0,23.0,30.0,62.0,4.617222498755599,5.368863370646046
62.0,28.69,1924.0,37.3,83.0,93.3,8.568442010950722,13.82006775959794
69.0,19.5,2202.0,22.0,30.0,68.2,5.823792931806869,8.440279611314303
63.0,25.17,1995.0,35.3,75.0,84.3,7.5171727227476355,11.932020194837516
107.0,15.87,2817.0,23.0,30.0,46.7,4.739671478347437,4.42959951247424
24.0,28.53,2530.0,34.5,65.0,74.1,8.520657043305127,35.50273768043803
28.0,13.13,1750.0,33.0,69.0,49.8,3.921353907416625,14.004835383630803
42.0,23.73,1089.0,27.0,30.0,29.0,7.087108013937282,16.87406669985067
41.0,6.32,1931.0,26.3,33.0,18.8,1.8875062220009955,4.60367371219755
12.0,1.88,857.0,12.0,30.0,21.2,0.5614733698357391,4.678944748631159
49.0,26.55,1617.0,36.9,21.0,100.0,7.9293180686908915,16.182281772838554
39.0,2.77,719.0,13.0,30.0,33.3,0.8272772523643604,2.121223724011181
28.0,24.63,2215.0,34.9,20.0,78.0,7.355898456943753,26.271065917656266
54.0,10.42,1739.0,22.0,30.0,55.7,3.111996017919363,5.762955588739561
58.0,10.18,1560.0,28.6,53.0,44.7,3.040318566450971,5.2419285628465015
19.0,4.06,811.0,20.4,33.0,36.5,1.212543554006969,6.381808178984046
59.0,16.03,1876.0,31.8,46.0,58.8,4.787456445993032,8.114332959310223
10.0,3.55,1510.0,23.0,36.0,15.7,1.0602289696366352,10.602289696366352
41.0,43.19,2795.0,39.6,78.0,98.0,12.898954703832752,31.460865131299396
40.0,17.89,2137.0,32.9,85.0,72.5,5.342956694873072,13.35739173718268
64.0,14.31,1815.0,24.0,30.0,62.0,4.273768043802887,6.677762568442011
78.0,29.0,2431.0,31.0,30.0,87.5,8.661025385764063,11.103878699697518
57.0,12.78,1893.0,29.4,40.0,62.4,3.816824290691887,6.696182966126117
15.0,5.57,1193.0,20.0,30.0,45.5,1.6635141861622698,11.090094574415131
42.0,6.53,2383.0,24.3,58.0,20.4,1.9502239920358388,4.643390457228188
96.0,33.87,2356.0,40.0,30.0,98.8,10.115480338476855,10.53695868591339
52.0,6.76,1548.0,28.0,43.0,29.0,2.018914883026381,3.88252862120458
68.0,39.63,2933.0,38.4,83.0,89.4,11.835739173718268,17.405498784879804
8.0,2.79,957.0,19.0,30.0,35.7,0.8332503733200598,10.415629666500749
107.0,21.54,2739.0,26.0,30.0,65.9,6.433051269288203,6.0121974479329
68.0,38.91,2201.0,62.7,22.0,100.0,11.62070681931309,17.089274734283958
54.0,7.91,1797.0,26.7,31.0,30.2,2.362369337979094,4.3747580332946185
12.0,20.16,1965.0,31.4,54.0,65.9,6.020905923344949,50.17421602787457
32.0,4.04,1562.0,21.6,30.0,18.4,1.2065704330512692,3.770532603285216
47.0,11.63,1604.0,28.6,22.0,60.8,3.473369835739174,7.390148586679094
51.0,2.82,1410.0,19.0,30.0,25.9,0.8422100547536089,1.6513922642227623
41.0,2.89,1303.0,19.0,30.0,26.3,0.8631159780985566,2.105160922191601
68.0,6.12,2018.0,29.8,66.0,19.6,1.827775012444002,2.687904430064709
60.0,2.46,1339.0,18.0,30.0,25.1,0.7346938775510204,1.2244897959183674
17.0,4.52,809.0,20.8,32.0,38.8,1.349925335988054,7.940737270517964
67.0,12.95,1829.0,30.6,41.0,47.1,3.867595818815331,5.772531072858703
11.0,4.45,762.0,20.8,55.0,42.7,1.329019412643106,12.081994660391873
49.0,4.8,1752.0,22.4,26.0,18.4,1.4335490293678448,2.9256102640160098
29.0,4.37,1665.0,21.6,75.0,18.4,1.3051269288203085,4.50043768558727
15.0,5.29,802.0,23.9,43.0,42.0,1.579890492782479,10.532603285216528
112.0,20.89,2952.0,26.0,30.0,57.6,6.238924838227974,5.570468605560691
23.0,3.54,1355.0,20.8,32.0,18.8,1.0572424091587855,4.596706126777328
34.0,8.46,1386.0,29.0,69.0,28.2,2.526630164260827,7.431265189002432
78.0,4.97,2624.0,15.0,30.0,13.7,1.4843205574912892,1.9029750737067808
34.0,16.97,1470.0,32.5,69.0,78.8,5.068193130910901,14.90645038503206
20.0,3.78,1081.0,19.0,30.0,41.2,1.1289198606271778,5.644599303135889
28.0,20.93,840.0,30.0,30.0,36.1,6.250871080139373,22.324539571926334
3.0,2.26,653.0,18.0,30.0,42.4,0.6749626679940269,22.498755599800894
22.0,3.95,1130.0,19.0,30.0,44.3,1.1796913887506222,5.362233585230101
92.0,27.06,2256.0,29.0,30.0,86.3,8.081632653061225,8.78438331854481
110.0,14.29,2846.0,23.0,30.0,42.4,4.267794922847187,3.879813566224716
46.0,6.46,2206.0,23.9,68.0,19.6,1.929318068690891,4.194169714545415
